Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Amount (EUR),Warehouse,Order Status,Lead Time (Days),Carrier
2979,53,Female,Tiro Pants,Clothing,Erlangen,S,Cyan,Spring,3.9,No,DHL Express,No,No,49,PayPal,Fortnightly,51.52,Nuremberg DC,In Transit,3,DHL
2980,31,Female,Track Jacket,Clothing,Nuremberg,L,Olive,Fall,2.6,No,GLS Parcel,No,No,14,SEPA Direct Debit,Weekly,83.72,Hamburg DC,Delivered,5,GLS
2981,70,Female,Running T-Shirt,Accessories,Frankfurt,L,Teal,Fall,4.4,No,DHL Standard,No,No,9,Apple Pay,Monthly,85.56,Herzogenaurach DC,Processing,3,DHL
2982,21,Female,Tiro Pants,Clothing,Frankfurt,L,Pink,Winter,4.9,No,DHL Express,No,No,37,Apple Pay,Annually,33.12,Leipzig DC,Delivered,3,DHL
2983,33,Female,Track Jacket,Clothing,Erlangen,M,Orange,Summer,3.6,No,DHL Standard,No,No,4,Visa,Weekly,41.4,Hamburg DC,Processing,3,DHL
2984,60,Female,Track Jacket,Clothing,Dresden,M,Charcoal,Winter,2.8,No,DHL Standard,No,No,1,Klarna,Quarterly,40.48,Herzogenaurach DC,Processing,6,DHL
2985,45,Female,Gym Bag,Accessories,Dresden,L,Red,Spring,4.3,No,DHL Express,No,No,36,Google Pay,Bi-Weekly,29.44,Nuremberg DC,In Transit,6,DHL
2986,46,Female,Football Jersey,Accessories,Leipzig,S,Teal,Summer,3.0,No,Store Pickup,No,No,21,Apple Pay,Bi-Weekly,33.12,Leipzig DC,Delivered,4,Store
2987,62,Female,Ultraboost Shoes,Accessories,Bremen,S,Silver,Summer,3.3,No,Store Pickup,No,No,16,Apple Pay,Monthly,78.2,Hamburg DC,In Transit,3,Store
2988,63,Female,Backpack,Clothing,Dusseldorf,L,Black,Winter,2.5,No,DHL Express,No,No,42,Apple Pay,Monthly,33.12,Leipzig DC,Returned,1,DHL
2989,69,Female,Hoodie,Clothing,Cologne,S,Pink,Spring,5.0,No,DHL Standard,No,No,31,PayPal,Monthly,50.6,Nuremberg DC,Returned,2,DHL
2990,46,Female,Tiro Pants,Accessories,Erlangen,XL,Teal,Summer,4.3,No,DHL Express,No,No,6,Apple Pay,Weekly,18.4,Nuremberg DC,Returned,1,DHL
2991,69,Female,Football Jersey,Clothing,Dusseldorf,M,Teal,Fall,4.2,No,DPD Classic,No,No,24,SEPA Direct Debit,Monthly,83.72,Herzogenaurach DC,Processing,6,DPD
2992,66,Female,Adilette Slides,Clothing,Stuttgart,L,Green,Summer,3.9,No,GLS Parcel,No,No,7,Google Pay,Bi-Weekly,65.32,Hamburg DC,Returned,7,GLS
2993,41,Female,Running T-Shirt,Clothing,Cologne,M,Charcoal,Spring,3.9,No,DHL Express,No,No,25,PayPal,Weekly,58.88,Leipzig DC,Processing,5,DHL
2994,32,Female,Football Jersey,Outerwear,Leipzig,L,Indigo,Spring,4.2,No,DHL Express,No,No,18,Klarna,Bi-Weekly,19.32,Hamburg DC,Delivered,4,DHL
2995,69,Female,Ultraboost Shoes,Clothing,Frankfurt,S,White,Winter,3.5,No,Store Pickup,No,No,14,Visa,Quarterly,92.0,Leipzig DC,Processing,7,Store
2996,29,Female,Football Jersey,Clothing,Dresden,M,Orange,Summer,2.5,No,Hermes Standard,No,No,42,Klarna,Bi-Weekly,88.32,Leipzig DC,In Transit,7,Hermes
2997,70,Female,Running T-Shirt,Accessories,Erlangen,M,White,Spring,2.9,No,Store Pickup,No,No,6,Mastercard,Every 3 Months,83.72,Hamburg DC,Returned,7,Store
2998,41,Female,Stan Smith Sneakers,Clothing,Hanover,S,Yellow,Spring,2.7,No,GLS Parcel,No,No,14,PayPal,Every 3 Months,36.8,Herzogenaurach DC,Processing,4,GLS
2999,31,Female,Running T-Shirt,Clothing,Cologne,M,Red,Summer,4.7,No,DHL Express,No,No,30,SEPA Direct Debit,Quarterly,48.76,Hamburg DC,Delivered,2,DHL
3000,31,Female,Adilette Slides,Accessories,Dusseldorf,S,Charcoal,Winter,3.8,No,Store Pickup,No,No,10,Klarna,Monthly,44.16,Herzogenaurach DC,Returned,1,Store
3001,57,Female,Gym Bag,Footwear,Stuttgart,M,Lavender,Winter,3.7,No,Hermes Standard,No,No,7,SEPA Direct Debit,Weekly,64.4,Herzogenaurach DC,Returned,2,Hermes
3002,29,Female,Tiro Pants,Outerwear,Stuttgart,L,Charcoal,Summer,4.7,No,DPD Classic,No,No,28,PayPal,Quarterly,26.68,Herzogenaurach DC,In Transit,6,DPD
3003,70,Female,Running T-Shirt,Accessories,Berlin,M,Maroon,Fall,3.6,No,DPD Classic,No,No,19,Visa,Quarterly,26.68,Nuremberg DC,Returned,2,DPD
3004,51,Female,Adilette Slides,Clothing,Dusseldorf,M,Brown,Fall,2.8,No,DHL Express,No,No,13,Klarna,Every 3 Months,48.76,Herzogenaurach DC,Returned,1,DHL
3005,45,Female,Stan Smith Sneakers,Clothing,Leipzig,M,Lavender,Winter,3.7,No,DPD Classic,No,No,23,Klarna,Fortnightly,72.68,Herzogenaurach DC,In Transit,4,DPD
3006,18,Female,Tiro Pants,Clothing,Nuremberg,XL,Brown,Spring,3.5,No,DPD Classic,No,No,5,PayPal,Weekly,59.8,Hamburg DC,Processing,4,DPD
3007,37,Female,Tiro Pants,Clothing,Hamburg,M,Olive,Summer,3.7,No,DHL Standard,No,No,17,Apple Pay,Bi-Weekly,91.08,Nuremberg DC,In Transit,4,DHL
3008,23,Female,Training Shorts,Accessories,Hanover,L,Lavender,Winter,3.0,No,Hermes Standard,No,No,31,SEPA Direct Debit,Weekly,55.2,Leipzig DC,Returned,3,Hermes
3009,39,Female,Football Jersey,Footwear,Bremen,M,Gold,Winter,4.9,No,DHL Express,No,No,19,Visa,Weekly,79.12,Hamburg DC,Returned,3,DHL
3010,62,Female,Track Jacket,Accessories,Herzogenaurach,M,Silver,Winter,4.6,No,DHL Standard,No,No,8,PayPal,Fortnightly,67.16,Leipzig DC,Returned,6,DHL
3011,70,Female,Running T-Shirt,Accessories,Bremen,M,Violet,Winter,3.3,No,Hermes Standard,No,No,15,Apple Pay,Annually,41.4,Hamburg DC,Delivered,6,Hermes
3012,20,Female,Football Jersey,Accessories,Hamburg,S,Brown,Summer,3.0,No,DHL Standard,No,No,18,SEPA Direct Debit,Every 3 Months,64.4,Hamburg DC,Returned,1,DHL
3013,42,Female,Sports Socks,Accessories,Hanover,M,Teal,Fall,3.5,No,DPD Classic,No,No,16,Google Pay,Annually,59.8,Leipzig DC,Returned,6,DPD
3014,41,Female,Track Jacket,Clothing,Hamburg,L,Peach,Summer,4.2,No,GLS Parcel,No,No,13,Klarna,Monthly,50.6,Hamburg DC,In Transit,7,GLS
3015,24,Female,Running T-Shirt,Clothing,Augsburg,M,Maroon,Spring,4.5,No,Store Pickup,No,No,38,Apple Pay,Every 3 Months,59.8,Hamburg DC,Processing,6,Store
3016,37,Female,Sports Socks,Accessories,Nuremberg,XL,Lavender,Spring,2.8,No,DHL Express,No,No,27,Apple Pay,Bi-Weekly,19.32,Hamburg DC,Processing,5,DHL
3017,30,Female,Running T-Shirt,Clothing,Bremen,L,Lavender,Summer,4.9,No,Hermes Standard,No,No,31,Visa,Quarterly,23.92,Leipzig DC,Returned,7,Hermes
3018,58,Female,Backpack,Accessories,Stuttgart,S,Purple,Summer,3.3,No,DPD Classic,No,No,24,Klarna,Bi-Weekly,65.32,Leipzig DC,Processing,7,DPD
3019,43,Female,Track Jacket,Footwear,Nuremberg,M,Green,Summer,3.0,No,Store Pickup,No,No,21,Klarna,Bi-Weekly,37.72,Hamburg DC,Delivered,1,Store
3020,19,Female,Tiro Pants,Outerwear,Bremen,M,Yellow,Winter,3.9,No,Store Pickup,No,No,15,SEPA Direct Debit,Annually,40.48,Nuremberg DC,Delivered,4,Store
3021,23,Female,Track Jacket,Clothing,Nuremberg,S,Charcoal,Fall,2.8,No,DHL Standard,No,No,48,Mastercard,Every 3 Months,74.52,Nuremberg DC,Delivered,4,DHL
3022,65,Female,Track Jacket,Accessories,Bremen,S,Blue,Summer,4.5,No,DHL Standard,No,No,47,Klarna,Quarterly,70.84,Leipzig DC,In Transit,7,DHL
3023,58,Female,Ultraboost Shoes,Footwear,Hamburg,M,Lavender,Fall,4.0,No,GLS Parcel,No,No,23,Visa,Weekly,23.92,Leipzig DC,Returned,6,GLS
3024,50,Female,Sports Socks,Accessories,Stuttgart,M,Brown,Summer,2.9,No,Hermes Standard,No,No,4,SEPA Direct Debit,Quarterly,28.52,Leipzig DC,Delivered,5,Hermes
3025,67,Female,Hoodie,Clothing,Hanover,S,White,Spring,4.0,No,GLS Parcel,No,No,47,Visa,Every 3 Months,75.44,Hamburg DC,Processing,7,GLS
3026,40,Female,Ultraboost Shoes,Footwear,Dresden,XL,Green,Summer,3.4,No,Hermes Standard,No,No,7,Google Pay,Monthly,55.2,Nuremberg DC,Delivered,2,Hermes
3027,55,Female,Hoodie,Clothing,Erlangen,L,Magenta,Fall,2.5,No,DHL Express,No,No,6,PayPal,Annually,64.4,Hamburg DC,Returned,5,DHL
3028,52,Female,Sports Socks,Clothing,Cologne,XL,Peach,Winter,2.8,No,GLS Parcel,No,No,47,SEPA Direct Debit,Quarterly,23.92,Leipzig DC,Processing,4,GLS
3029,62,Female,Tiro Pants,Clothing,Munich,L,Charcoal,Summer,3.0,No,Store Pickup,No,No,7,Visa,Every 3 Months,92.0,Herzogenaurach DC,Returned,3,Store
3030,64,Female,Stan Smith Sneakers,Clothing,Berlin,M,Gold,Summer,3.1,No,Store Pickup,No,No,1,Klarna,Quarterly,75.44,Herzogenaurach DC,Returned,5,Store
3031,43,Female,Football Jersey,Footwear,Hanover,XL,Purple,Spring,2.6,No,Hermes Standard,No,No,23,SEPA Direct Debit,Weekly,22.08,Herzogenaurach DC,In Transit,1,Hermes
3032,61,Female,Track Jacket,Clothing,Dusseldorf,L,Teal,Summer,4.9,No,DPD Classic,No,No,30,Mastercard,Monthly,68.08,Nuremberg DC,In Transit,5,DPD
3033,26,Female,Ultraboost Shoes,Accessories,Dusseldorf,XL,Green,Summer,3.5,No,DHL Express,No,No,24,Google Pay,Quarterly,53.36,Herzogenaurach DC,Processing,3,DHL
3034,22,Female,Gym Bag,Clothing,Erlangen,L,Orange,Spring,2.6,No,DPD Classic,No,No,9,Visa,Weekly,51.52,Nuremberg DC,Returned,7,DPD
3035,51,Female,Training Shorts,Footwear,Berlin,L,Peach,Spring,3.5,No,Hermes Standard,No,No,25,Visa,Quarterly,34.04,Herzogenaurach DC,In Transit,4,Hermes
3036,69,Female,Running T-Shirt,Accessories,Leipzig,M,Gold,Spring,4.5,No,Hermes Standard,No,No,18,SEPA Direct Debit,Bi-Weekly,58.88,Hamburg DC,In Transit,7,Hermes
3037,50,Female,Adilette Slides,Clothing,Berlin,S,Violet,Spring,4.3,No,Store Pickup,No,No,7,PayPal,Fortnightly,53.36,Hamburg DC,Delivered,4,Store
3038,51,Female,Training Shorts,Accessories,Erlangen,L,Charcoal,Summer,4.8,No,DHL Express,No,No,2,PayPal,Annually,40.48,Nuremberg DC,Returned,3,DHL
3039,56,Female,Track Jacket,Accessories,Cologne,M,Brown,Summer,4.2,No,Hermes Standard,No,No,36,SEPA Direct Debit,Annually,35.88,Nuremberg DC,Processing,4,Hermes
3040,59,Female,Sports Socks,Clothing,Bremen,L,Blue,Spring,3.2,No,DHL Standard,No,No,31,SEPA Direct Debit,Bi-Weekly,44.16,Hamburg DC,In Transit,4,DHL
3041,18,Female,Backpack,Accessories,Bremen,M,Gold,Fall,4.1,No,DHL Express,No,No,10,Apple Pay,Fortnightly,29.44,Herzogenaurach DC,In Transit,1,DHL
3042,48,Female,Football Jersey,Accessories,Hanover,M,Orange,Winter,4.0,No,Store Pickup,No,No,27,SEPA Direct Debit,Monthly,72.68,Nuremberg DC,Returned,5,Store
3043,53,Female,Training Shorts,Outerwear,Cologne,L,Turquoise,Winter,2.9,No,Store Pickup,No,No,14,Google Pay,Every 3 Months,24.84,Nuremberg DC,Processing,5,Store
3044,45,Female,Stan Smith Sneakers,Accessories,Nuremberg,S,Peach,Fall,2.6,No,DHL Standard,No,No,17,Apple Pay,Monthly,90.16,Leipzig DC,In Transit,1,DHL
3045,21,Female,Ultraboost Shoes,Footwear,Bremen,M,Magenta,Winter,2.7,No,Store Pickup,No,No,10,SEPA Direct Debit,Quarterly,61.64,Nuremberg DC,In Transit,6,Store
3046,42,Female,Track Jacket,Clothing,Stuttgart,L,Black,Winter,4.6,No,DHL Standard,No,No,4,Google Pay,Bi-Weekly,34.04,Herzogenaurach DC,Processing,3,DHL
3047,60,Female,Adilette Slides,Footwear,Cologne,M,White,Spring,3.2,No,DHL Standard,No,No,25,SEPA Direct Debit,Every 3 Months,45.08,Leipzig DC,In Transit,2,DHL
3048,21,Female,Football Jersey,Footwear,Cologne,M,Violet,Fall,4.1,No,DHL Express,No,No,3,Klarna,Bi-Weekly,68.08,Nuremberg DC,Delivered,2,DHL
3049,69,Female,Hoodie,Accessories,Stuttgart,M,Olive,Summer,3.9,No,DPD Classic,No,No,47,Visa,Fortnightly,85.56,Leipzig DC,Delivered,7,DPD
3050,40,Female,Football Jersey,Accessories,Munich,L,Red,Summer,3.0,No,GLS Parcel,No,No,41,PayPal,Bi-Weekly,55.2,Nuremberg DC,Processing,5,GLS
3051,31,Female,Running T-Shirt,Outerwear,Cologne,S,Green,Spring,3.6,No,GLS Parcel,No,No,28,Klarna,Every 3 Months,69.92,Leipzig DC,Processing,3,GLS
3052,44,Female,Adilette Slides,Accessories,Dresden,L,Gold,Summer,4.6,No,DPD Classic,No,No,49,Visa,Every 3 Months,58.88,Herzogenaurach DC,Returned,2,DPD
3053,48,Female,Sports Socks,Footwear,Leipzig,XL,Olive,Spring,4.5,No,GLS Parcel,No,No,7,Visa,Fortnightly,34.96,Hamburg DC,In Transit,7,GLS
3054,32,Female,Backpack,Footwear,Berlin,L,Brown,Winter,3.2,No,DHL Express,No,No,22,Visa,Monthly,83.72,Hamburg DC,Processing,1,DHL
3055,42,Female,Stan Smith Sneakers,Footwear,Munich,S,Magenta,Summer,4.9,No,DPD Classic,No,No,34,Google Pay,Monthly,64.4,Herzogenaurach DC,In Transit,6,DPD
3056,27,Female,Track Jacket,Footwear,Herzogenaurach,M,Violet,Fall,5.0,No,GLS Parcel,No,No,5,Visa,Bi-Weekly,20.24,Nuremberg DC,Processing,1,GLS
3057,69,Female,Football Jersey,Accessories,Herzogenaurach,M,Beige,Spring,3.8,No,DPD Classic,No,No,15,PayPal,Bi-Weekly,54.28,Hamburg DC,Processing,5,DPD
3058,67,Female,Hoodie,Accessories,Hanover,M,Blue,Spring,3.4,No,DPD Classic,No,No,26,Visa,Weekly,20.24,Hamburg DC,In Transit,5,DPD
3059,41,Female,Adilette Slides,Accessories,Berlin,S,Orange,Winter,3.8,No,Store Pickup,No,No,3,Google Pay,Fortnightly,68.08,Leipzig DC,Processing,4,Store
3060,46,Female,Track Jacket,Clothing,Frankfurt,L,Maroon,Spring,3.2,No,DHL Express,No,No,42,Mastercard,Quarterly,65.32,Leipzig DC,Processing,6,DHL
3061,47,Female,Training Shorts,Outerwear,Nuremberg,S,Charcoal,Summer,4.7,No,Store Pickup,No,No,1,PayPal,Monthly,73.6,Herzogenaurach DC,In Transit,6,Store
3062,33,Female,Track Jacket,Clothing,Frankfurt,L,Olive,Fall,4.5,No,DPD Classic,No,No,20,SEPA Direct Debit,Every 3 Months,54.28,Hamburg DC,In Transit,1,DPD
3063,51,Female,Training Shorts,Accessories,Nuremberg,L,Green,Fall,3.3,No,Hermes Standard,No,No,39,Google Pay,Monthly,88.32,Leipzig DC,Delivered,4,Hermes
3064,26,Female,Sports Socks,Accessories,Hanover,L,Brown,Winter,3.9,No,GLS Parcel,No,No,24,Klarna,Fortnightly,39.56,Herzogenaurach DC,Delivered,1,GLS
3065,22,Female,Track Jacket,Accessories,Berlin,S,Cyan,Winter,3.6,No,GLS Parcel,No,No,49,SEPA Direct Debit,Quarterly,69.92,Herzogenaurach DC,In Transit,6,GLS
3066,49,Female,Track Jacket,Outerwear,Frankfurt,M,Beige,Fall,2.8,No,Store Pickup,No,No,7,Apple Pay,Bi-Weekly,54.28,Hamburg DC,In Transit,6,Store
3067,58,Female,Gym Bag,Clothing,Leipzig,L,Teal,Summer,4.3,No,DHL Standard,No,No,13,Google Pay,Every 3 Months,44.16,Hamburg DC,Returned,6,DHL
3068,70,Female,Football Jersey,Accessories,Nuremberg,S,Gray,Spring,3.5,No,DHL Standard,No,No,2,Visa,Weekly,20.24,Hamburg DC,In Transit,7,DHL
3069,32,Female,Tiro Pants,Footwear,Bremen,M,Indigo,Winter,4.2,No,DHL Express,No,No,4,Google Pay,Weekly,36.8,Leipzig DC,Returned,3,DHL
3070,62,Female,Sports Socks,Clothing,Erlangen,L,Magenta,Spring,4.6,No,Hermes Standard,No,No,17,Klarna,Quarterly,67.16,Nuremberg DC,Processing,1,Hermes
3071,52,Female,Backpack,Footwear,Hamburg,XL,Red,Fall,2.6,No,GLS Parcel,No,No,43,PayPal,Bi-Weekly,23.92,Nuremberg DC,In Transit,4,GLS
3072,23,Female,Hoodie,Clothing,Erlangen,L,Turquoise,Spring,3.4,No,DHL Standard,No,No,6,Mastercard,Monthly,37.72,Leipzig DC,In Transit,4,DHL
3073,26,Female,Hoodie,Accessories,Hamburg,L,Peach,Spring,3.1,No,GLS Parcel,No,No,46,Klarna,Quarterly,90.16,Hamburg DC,Returned,2,GLS
3074,58,Female,Adilette Slides,Clothing,Stuttgart,L,White,Winter,3.6,No,DHL Standard,No,No,7,PayPal,Bi-Weekly,57.96,Nuremberg DC,Delivered,7,DHL
3075,26,Female,Sports Socks,Footwear,Leipzig,L,Maroon,Winter,4.2,No,DHL Express,No,No,34,Klarna,Fortnightly,50.6,Leipzig DC,Processing,5,DHL
3076,54,Female,Hoodie,Clothing,Dresden,XL,Beige,Winter,3.6,No,DPD Classic,No,No,21,Klarna,Every 3 Months,82.8,Herzogenaurach DC,Processing,4,DPD
3077,66,Female,Track Jacket,Accessories,Hanover,M,Blue,Summer,3.6,No,Hermes Standard,No,No,13,PayPal,Bi-Weekly,42.32,Nuremberg DC,Returned,6,Hermes
3078,60,Female,Ultraboost Shoes,Clothing,Bremen,S,Red,Spring,3.0,No,DHL Express,No,No,33,Apple Pay,Bi-Weekly,80.96,Nuremberg DC,Delivered,5,DHL
3079,32,Female,Gym Bag,Accessories,Berlin,M,Blue,Spring,2.5,No,DHL Standard,No,No,24,Klarna,Bi-Weekly,87.4,Nuremberg DC,In Transit,1,DHL
3080,48,Female,Hoodie,Accessories,Frankfurt,M,Maroon,Fall,4.0,No,Hermes Standard,No,No,4,SEPA Direct Debit,Annually,28.52,Herzogenaurach DC,Returned,4,Hermes
3081,69,Female,Training Shorts,Clothing,Hanover,L,Yellow,Spring,4.1,No,DHL Standard,No,No,5,PayPal,Bi-Weekly,38.64,Leipzig DC,Returned,4,DHL
3082,64,Female,Tiro Pants,Footwear,Munich,L,Pink,Winter,4.9,No,DPD Classic,No,No,11,SEPA Direct Debit,Weekly,40.48,Herzogenaurach DC,In Transit,5,DPD
3083,56,Female,Backpack,Clothing,Erlangen,M,Maroon,Spring,4.0,No,GLS Parcel,No,No,20,Apple Pay,Annually,91.08,Leipzig DC,Processing,2,GLS
3084,22,Female,Training Shorts,Clothing,Stuttgart,S,Purple,Summer,3.5,No,DPD Classic,No,No,28,Klarna,Quarterly,18.4,Nuremberg DC,In Transit,3,DPD
3085,46,Female,Stan Smith Sneakers,Accessories,Berlin,S,Indigo,Spring,3.2,No,DHL Standard,No,No,43,Google Pay,Monthly,34.04,Leipzig DC,In Transit,6,DHL
3086,24,Female,Stan Smith Sneakers,Clothing,Cologne,L,Gray,Winter,2.8,No,GLS Parcel,No,No,10,Klarna,Every 3 Months,46.0,Leipzig DC,Returned,7,GLS
3087,47,Female,Hoodie,Accessories,Frankfurt,M,Lavender,Summer,3.5,No,Hermes Standard,No,No,26,Apple Pay,Every 3 Months,67.16,Leipzig DC,Processing,6,Hermes
3088,62,Female,Adilette Slides,Clothing,Frankfurt,M,Charcoal,Spring,3.1,No,DHL Express,No,No,29,Mastercard,Monthly,77.28,Herzogenaurach DC,Delivered,6,DHL
3089,34,Female,Stan Smith Sneakers,Clothing,Hanover,M,Teal,Spring,3.3,No,DPD Classic,No,No,35,Klarna,Quarterly,58.88,Nuremberg DC,Processing,3,DPD
3090,50,Female,Training Shorts,Footwear,Stuttgart,L,Blue,Fall,4.6,No,GLS Parcel,No,No,23,Apple Pay,Bi-Weekly,19.32,Hamburg DC,Delivered,5,GLS
3091,29,Female,Running T-Shirt,Clothing,Hamburg,M,Peach,Summer,4.9,No,Hermes Standard,No,No,15,Visa,Quarterly,33.12,Leipzig DC,In Transit,1,Hermes
3092,68,Female,Hoodie,Clothing,Berlin,L,Orange,Winter,3.4,No,Store Pickup,No,No,46,PayPal,Annually,74.52,Herzogenaurach DC,In Transit,6,Store
3093,52,Female,Ultraboost Shoes,Accessories,Herzogenaurach,L,Silver,Fall,3.5,No,GLS Parcel,No,No,14,Apple Pay,Bi-Weekly,49.68,Nuremberg DC,Delivered,3,GLS
3094,29,Female,Ultraboost Shoes,Clothing,Cologne,L,Red,Summer,4.8,No,DHL Standard,No,No,17,Visa,Every 3 Months,57.96,Hamburg DC,Processing,5,DHL
3095,22,Female,Training Shorts,Footwear,Hamburg,M,Gray,Summer,2.7,No,Store Pickup,No,No,9,Apple Pay,Weekly,54.28,Hamburg DC,Returned,7,Store
3096,62,Female,Gym Bag,Accessories,Hamburg,S,Beige,Fall,3.4,No,GLS Parcel,No,No,13,Apple Pay,Fortnightly,48.76,Leipzig DC,Delivered,2,GLS
3097,69,Female,Adilette Slides,Clothing,Augsburg,L,White,Winter,3.5,No,DPD Classic,No,No,20,Mastercard,Monthly,57.96,Leipzig DC,In Transit,6,DPD
3098,48,Female,Stan Smith Sneakers,Footwear,Stuttgart,M,Silver,Fall,3.7,No,Hermes Standard,No,No,39,Visa,Quarterly,30.36,Herzogenaurach DC,Delivered,2,Hermes
3099,66,Female,Football Jersey,Clothing,Dresden,L,Cyan,Summer,3.3,No,Store Pickup,No,No,50,Apple Pay,Quarterly,58.88,Herzogenaurach DC,Returned,2,Store
3100,42,Female,Football Jersey,Clothing,Dusseldorf,S,Maroon,Fall,2.9,No,DHL Standard,No,No,21,Klarna,Bi-Weekly,90.16,Herzogenaurach DC,Delivered,1,DHL
3101,50,Female,Backpack,Accessories,Leipzig,L,Purple,Winter,3.9,No,Store Pickup,No,No,3,Apple Pay,Weekly,78.2,Hamburg DC,Returned,4,Store
3102,32,Female,Track Jacket,Accessories,Cologne,S,Brown,Summer,2.7,No,GLS Parcel,No,No,9,Klarna,Fortnightly,75.44,Nuremberg DC,In Transit,1,GLS
3103,51,Female,Gym Bag,Outerwear,Leipzig,M,Green,Summer,4.3,No,DPD Classic,No,No,29,PayPal,Bi-Weekly,78.2,Herzogenaurach DC,Processing,4,DPD
3104,27,Female,Track Jacket,Clothing,Leipzig,S,Peach,Winter,3.0,No,DHL Standard,No,No,42,Mastercard,Weekly,34.04,Nuremberg DC,Delivered,4,DHL
3105,43,Female,Backpack,Clothing,Munich,S,Turquoise,Summer,5.0,No,DPD Classic,No,No,41,Apple Pay,Fortnightly,51.52,Hamburg DC,Processing,2,DPD
3106,48,Female,Running T-Shirt,Clothing,Dusseldorf,M,Olive,Fall,2.7,No,DPD Classic,No,No,17,SEPA Direct Debit,Monthly,30.36,Nuremberg DC,Processing,7,DPD
3107,62,Female,Stan Smith Sneakers,Footwear,Hanover,M,Yellow,Winter,4.7,No,Store Pickup,No,No,20,SEPA Direct Debit,Annually,52.44,Hamburg DC,Delivered,4,Store
3108,65,Female,Training Shorts,Clothing,Dusseldorf,L,Gray,Winter,4.6,No,DPD Classic,No,No,18,Google Pay,Bi-Weekly,28.52,Hamburg DC,In Transit,5,DPD
3109,50,Female,Football Jersey,Clothing,Frankfurt,M,Purple,Fall,3.2,No,Store Pickup,No,No,7,Apple Pay,Monthly,63.48,Herzogenaurach DC,In Transit,2,Store
3110,60,Female,Stan Smith Sneakers,Outerwear,Bremen,M,Gray,Winter,4.3,No,DHL Express,No,No,47,Google Pay,Fortnightly,84.64,Herzogenaurach DC,In Transit,4,DHL
3111,19,Female,Running T-Shirt,Accessories,Erlangen,L,Lavender,Fall,4.6,No,Hermes Standard,No,No,2,Visa,Bi-Weekly,42.32,Herzogenaurach DC,Processing,6,Hermes
3112,21,Female,Tiro Pants,Accessories,Herzogenaurach,XL,Indigo,Spring,4.9,No,DHL Standard,No,No,25,Google Pay,Quarterly,74.52,Hamburg DC,Processing,3,DHL
3113,19,Female,Tiro Pants,Clothing,Dusseldorf,S,Green,Fall,3.8,No,DPD Classic,No,No,26,Apple Pay,Annually,89.24,Nuremberg DC,Returned,4,DPD
3114,46,Female,Track Jacket,Clothing,Bremen,L,Green,Summer,2.6,No,Hermes Standard,No,No,2,Apple Pay,Weekly,85.56,Leipzig DC,In Transit,6,Hermes
3115,21,Female,Sports Socks,Accessories,Hanover,M,Olive,Spring,4.7,No,DPD Classic,No,No,45,PayPal,Bi-Weekly,51.52,Leipzig DC,In Transit,7,DPD
3116,26,Female,Gym Bag,Accessories,Hamburg,M,Charcoal,Fall,4.1,No,GLS Parcel,No,No,9,PayPal,Bi-Weekly,48.76,Herzogenaurach DC,Delivered,2,GLS
3117,50,Female,Track Jacket,Outerwear,Dusseldorf,L,Gray,Spring,3.7,No,Store Pickup,No,No,1,SEPA Direct Debit,Weekly,60.72,Leipzig DC,Delivered,2,Store
3118,43,Female,Ultraboost Shoes,Clothing,Cologne,M,Olive,Fall,3.0,No,DPD Classic,No,No,4,Klarna,Bi-Weekly,46.0,Herzogenaurach DC,In Transit,7,DPD
3119,61,Female,Training Shorts,Clothing,Hamburg,L,Blue,Summer,4.7,No,DPD Classic,No,No,31,Mastercard,Quarterly,89.24,Leipzig DC,In Transit,6,DPD
3120,63,Female,Football Jersey,Footwear,Berlin,XL,Silver,Winter,4.7,No,DPD Classic,No,No,21,Google Pay,Every 3 Months,72.68,Herzogenaurach DC,Processing,6,DPD
3121,46,Female,Tiro Pants,Clothing,Nuremberg,M,Magenta,Fall,4.0,No,DHL Standard,No,No,32,Apple Pay,Fortnightly,69.92,Herzogenaurach DC,Processing,7,DHL
3122,63,Female,Backpack,Clothing,Herzogenaurach,L,Black,Fall,2.6,No,DPD Classic,No,No,16,PayPal,Weekly,34.96,Herzogenaurach DC,Delivered,5,DPD
3123,23,Female,Hoodie,Clothing,Erlangen,M,Pink,Fall,3.0,No,Store Pickup,No,No,34,Mastercard,Fortnightly,41.4,Leipzig DC,In Transit,3,Store
3124,57,Female,Football Jersey,Accessories,Hamburg,XL,Red,Fall,3.3,No,GLS Parcel,No,No,40,Visa,Bi-Weekly,70.84,Hamburg DC,Returned,7,GLS
3125,57,Female,Ultraboost Shoes,Accessories,Herzogenaurach,M,Peach,Summer,3.4,No,DPD Classic,No,No,4,Apple Pay,Every 3 Months,46.92,Herzogenaurach DC,Delivered,7,DPD
3126,33,Female,Gym Bag,Outerwear,Erlangen,L,Lavender,Spring,4.0,No,DHL Standard,No,No,3,SEPA Direct Debit,Quarterly,23.92,Herzogenaurach DC,Delivered,4,DHL
3127,57,Female,Running T-Shirt,Accessories,Nuremberg,L,Lavender,Winter,2.6,No,DHL Standard,No,No,28,Apple Pay,Bi-Weekly,69.92,Leipzig DC,Processing,2,DHL
